frame,bond_dim,energy,abs_energy_error,within_dmrg_tolerance,dmrg_seconds,max_result_mps_bond,sweep_converged,reached_max_sweeps,sweep_limit_reached_without_convergence,sweeps_requested,sweeps_completed,sweep_energy_tolerance,last_sweep_energy_change,final_sweep_noise,sweep_energies,per_sweep_seconds,dataset_tag,fiedler,backend,system
raw_fermionic_su2,1,-2.138896834310671,0.06292867312015282,False,0.024412250000750646,1,True,False,False,100,7,1e-06,0.0,0.0,"[-2.1997873544057303, -2.138896834310671, -2.138896834310671, -2.138896834310671, -2.138896834310671, -2.138896834310671, -2.138896834310671]","[0.0030654590009362437, 0.0025624170011724345, 0.0021268339987727813, 0.002545125003962312, 0.0021595419966615736, 0.0024280830039060675, 0.006474082998465747]",,False,block2_su2,H4rect_diss
raw_fermionic_su2,2,-2.1683675272606227,0.033457980170201296,False,0.021990000001096632,2,True,False,False,100,7,1e-06,8.881784197001252e-16,0.0,"[-2.1997873544057303, -2.1683675272606227, -2.1683675272605605, -2.1683675272606244, -2.1683675272606244, -2.1683675272606218, -2.1683675272606227]","[0.002744167002674658, 0.0024856660020304844, 0.0022584999969694763, 0.005559750003158115, 0.0028539580016513355, 0.002574667007138487, 0.002252334001241252]",,False,block2_su2,H4rect_diss
raw_fermionic_su2,3,-2.2018255073875173,4.3306691566158406e-11,True,0.023297958003240637,3,True,False,False,100,7,1e-06,3.5234037909503968e-12,0.0,"[-2.2018255074055553, -2.201825507391164, -2.2018255073876745, -2.201825507391047, -2.201825507387512, -2.2018255073910407, -2.2018255073875173]","[0.002475249995768536, 0.0075705420022131875, 0.0025245840006391518, 0.002432790999591816, 0.0022575839975615963, 0.00263920799625339, 0.00222816599853104]",,False,block2_su2,H4rect_diss
raw_qubit,1,-2.1316159716394534,0.07020953579137057,False,0.07486608299950603,1,True,False,False,100,7,1e-06,0.0,0.0,"[-2.199787354405731, -2.1316159716394534, -2.1316159716394534, -2.1316159716394534, -2.1316159716394534, -2.1316159716394534, -2.1316159716394534]","[0.007819667000148911, 0.013109041996358428, 0.008495875001244713, 0.014183082996169105, 0.007972458995936904, 0.012553958003991283, 0.007521667001128662]",,False,block2_pauli,H4rect_diss
raw_qubit,2,-2.1445008227350906,0.057324684695733374,False,0.07545087500329828,2,True,False,False,100,7,1e-06,4.440892098500626e-16,0.0,"[-2.199787354405731, -2.14450082273509, -2.14450082273509, -2.1445008227350906, -2.1445008227350906, -2.14450082273509, -2.1445008227350906]","[0.008685499997227453, 0.008964749998995103, 0.00896616700629238, 0.009804749999602791, 0.014330332996905781, 0.012646000002860092, 0.008806500001810491]",,False,block2_pauli,H4rect_diss
raw_qubit,3,-2.149688303475589,0.05213720395523502,False,0.07459566699981224,3,True,False,False,100,7,1e-06,4.440892098500626e-16,0.0,"[-2.199787354405731, -2.156235841101463, -2.1562358411016236, -2.156235841101625, -2.1562358411016262, -2.1496883034755885, -2.149688303475589]","[0.009606917003111448, 0.01045170900033554, 0.008094250006251968, 0.013879708996682893, 0.008777542003372218, 0.008719749996089377, 0.011260874998697545]",,False,block2_pauli,H4rect_diss
raw_qubit,4,-2.1792386202181993,0.022586887212624696,False,0.08124687500094296,4,True,False,False,100,7,1e-06,3.0104807535735745e-12,0.0,"[-2.199787354405731, -2.1792386202239786, -2.1792386202178764, -2.1792386202117733, -2.1792386201942393, -2.1792386202151888, -2.1792386202181993]","[0.021981541998684406, 0.00926137499482138, 0.008549999998649582, 0.00906224999926053, 0.00852524999936577, 0.012827416998334229, 0.007924666999315377]",,False,block2_pauli,H4rect_diss
raw_qubit,5,-2.1997748829866506,0.0020506244441733656,False,0.08113425000192365,5,True,False,False,100,7,1e-06,4.440892098500626e-16,0.0,"[-2.199787354405731, -2.1997748829866506, -2.1997748829866506, -2.1997748829866515, -2.199774882986651, -2.199774882986651, -2.1997748829866506]","[0.00876391600468196, 0.013744292002229486, 0.008693375006259885, 0.013758999994024634, 0.008491292006510776, 0.013321499995072372, 0.008170041997800581]",,False,block2_pauli,H4rect_diss
raw_qubit,6,-2.19978069350006,0.0020448139307638336,False,0.0783187499982887,6,True,False,False,100,7,1e-06,4.440892098500626e-16,0.0,"[-2.199787354405731, -2.1997806935000606, -2.1997806935000614, -2.1997806935000614, -2.1997806935000597, -2.1997806935000606, -2.19978069350006]","[0.008724916995561216, 0.009523083004751243, 0.01764295800239779, 0.009498874998826068, 0.01021795799897518, 0.009364957993966527, 0.00896870799624594]",,False,block2_pauli,H4rect_diss
raw_qubit,7,-2.199787354405732,0.0020381530250919155,False,0.08498975000111386,7,True,False,False,100,7,1e-06,8.881784197001252e-16,0.0,"[-2.1997873544057316, -2.1997873544057325, -2.199787354405732, -2.199787354405732, -2.199787354405733, -2.199787354405733, -2.199787354405732]","[0.010155333002330735, 0.009018500000820495, 0.014866833000269253, 0.012755874995491467, 0.013680500000191387, 0.01074783399963053, 0.010023167000326794]",,False,block2_pauli,H4rect_diss
