frame,bond_dim,energy,abs_energy_error,within_dmrg_tolerance,dmrg_seconds,max_result_mps_bond,sweep_converged,reached_max_sweeps,sweep_limit_reached_without_convergence,sweeps_requested,sweeps_completed,sweep_energy_tolerance,last_sweep_energy_change,final_sweep_noise,sweep_energies,per_sweep_seconds,dataset_tag,fiedler,backend,system
raw_fermionic_su2,1,-147.24454295736547,0.36249203323413326,False,0.0968400420024409,1,True,False,False,100,7,1e-06,0.0,0.0,"[-147.52741293316197, -147.24454295736547, -147.24454295736547, -147.24454295736547, -147.24454295736547, -147.24454295736547, -147.24454295736547]","[0.018184458996984176, 0.01177770899812458, 0.013654041998961475, 0.01124116699793376, 0.013898041994252708, 0.011120000002847519, 0.009573750001436565]",,False,block2_su2,O2_2.5000_sto_3g
raw_fermionic_su2,2,-147.51766679371858,0.0893681968810256,False,0.0984272920031799,2,True,False,False,100,7,1e-06,8.526512829121202e-13,0.0,"[-147.54037061482066, -147.517666793633, -147.5176667936266, -147.51766679369044, -147.51766679369354, -147.51766679371943, -147.51766679371858]","[0.01952416600397555, 0.011894499999471009, 0.011138750000100117, 0.011803165994933806, 0.011389291001250967, 0.010824832999787759, 0.014278208000177983]",,False,block2_su2,O2_2.5000_sto_3g
raw_fermionic_su2,3,-147.54344067300258,0.06359431759702261,False,0.11792770899774041,3,True,False,False,100,7,1e-06,5.684341886080802e-14,0.0,"[-147.5438135134476, -147.51868039477085, -147.5434406730002, -147.5434406730008, -147.54344067300232, -147.54344067300264, -147.54344067300258]","[0.015546165996056516, 0.02430804199684644, 0.011559917002159636, 0.012508709005487617, 0.01599924999754876, 0.013056916002824437, 0.012219042000651825]",,False,block2_su2,O2_2.5000_sto_3g
raw_fermionic_su2,4,-147.55818921171849,0.048845778881116075,False,0.11441654100053711,4,True,False,False,100,7,1e-06,3.202734433216392e-08,0.0,"[-147.57705484354702, -147.558189211653, -147.55818922754068, -147.5581892275537, -147.55818924374316, -147.55818924374583, -147.55818921171849]","[0.015970791995641775, 0.01443154200387653, 0.01468804199976148, 0.016328749996318948, 0.013359750002564397, 0.011728750003385358, 0.014467499997408595]",,False,block2_su2,O2_2.5000_sto_3g
raw_fermionic_su2,5,-147.56235279481925,0.044682195780353595,False,0.1332479999982752,5,True,False,False,100,7,1e-06,3.572893092496088e-10,0.0,"[-147.57725194135529, -147.56234973504394, -147.56234973699807, -147.56235280250658, -147.56235280289843, -147.56235279446196, -147.56235279481925]","[0.026006541003880557, 0.013621874997625127, 0.012920041997858789, 0.017166707999422215, 0.014157416997477412, 0.017651207999733742, 0.020531750000372995]",,False,block2_su2,O2_2.5000_sto_3g
raw_fermionic_su2,6,-147.57448594491117,0.03254904568842676,False,0.15289470800053095,6,True,False,False,100,7,1e-06,8.526512829121202e-14,0.0,"[-147.57735153666593, -147.57448827894373, -147.57448828005232, -147.57448594906057, -147.5744859491114, -147.57448594491126, -147.57448594491117]","[0.025643916997069027, 0.02821945899631828, 0.016285874997265637, 0.015439166993019171, 0.022570541994355153, 0.013271458999952301, 0.020370999998704065]",,False,block2_su2,O2_2.5000_sto_3g
raw_fermionic_su2,7,-147.5961320505722,0.01090294002739256,False,0.32172654200257966,7,True,False,False,100,21,1e-06,3.3471206961621647e-07,0.0,"[-147.57756993096825, -147.6049482841748, -147.6051447677343, -147.59521236559732, -147.59537909207668, -147.59553559995788, -147.59600532719884, -147.60522926186974, -147.60525156765493, -147.6020880635039, -147.6015371764836, -147.59807925546997, -147.59828877975139, -147.59734532793578, -147.59737231073487, -147.59622584627033, -147.59622243265335, -147.59614057256556, -147.5961370799233, -147.59613171586014, -147.5961320505722]","[0.018508624998503365, 0.02054458299971884, 0.015113125002244487, 0.01532687500002794, 0.014411542004381772, 0.015239708001899999, 0.01349179200042272, 0.014868250000290573, 0.013818082996294834, 0.01465262500278186, 0.014323791001515929, 0.014975874997617211, 0.014250499996705912, 0.014684542002214584, 0.014362457994138822, 0.019114374998025596, 0.013519749998522457, 0.013538084000174422, 0.01321954200102482, 0.013106292004522402, 0.012625499999558087]",,False,block2_su2,O2_2.5000_sto_3g
raw_fermionic_su2,8,-147.60792344600577,0.0008884554061694416,True,0.18125175000022864,8,True,False,False,100,12,1e-06,4.5648050672753016e-08,0.0,"[-147.5776048880822, -147.60575095573816, -147.60659014929158, -147.60716751527832, -147.60741220683508, -147.60755780429415, -147.60770426779035, -147.6078106220954, -147.60791739875543, -147.6079245072467, -147.60792340035772, -147.60792344600577]","[0.018828540996764787, 0.015924917002848815, 0.014381542001501657, 0.014158291996864136, 0.015324708001571707, 0.015111875000002328, 0.012372708995826542, 0.012566249999508727, 0.012968041002750397, 0.012289584003156051, 0.012829125000280328, 0.012482749996706843]",,False,block2_su2,O2_2.5000_sto_3g
raw_qubit,1,-147.26846797717903,0.3385670134205725,False,0.4514347079966683,1,True,False,False,100,7,1e-06,0.0,0.0,"[-147.51228587490664, -147.26846797717903, -147.26846797717903, -147.26846797717903, -147.26846797717903, -147.26846797717903, -147.26846797717903]","[0.06749912500526989, 0.058591916000295896, 0.06908483400184195, 0.05738479199499125, 0.05809508300444577, 0.061145208004745655, 0.05219766699883621]",,False,block2_pauli,O2_2.5000_sto_3g
raw_qubit,2,-147.2892598194407,0.31777517115889964,False,0.4314418750000186,2,True,False,False,100,7,1e-06,0.0,0.0,"[-147.51228727078416, -147.2892598194408, -147.28925981944073, -147.2892598194407, -147.2892598194407, -147.2892598194407, -147.2892598194407]","[0.07779883300099755, 0.05382504199951654, 0.059969082998577505, 0.05603858299582498, 0.04791908299375791, 0.047810125004616566, 0.05455658400023822]",,False,block2_pauli,O2_2.5000_sto_3g
raw_qubit,3,-147.55905273466618,0.04798225593341954,False,0.41321633299958194,3,True,False,False,100,7,1e-06,2.842170943040401e-14,0.0,"[-147.59264178597078, -147.5590527346663, -147.55905273466618, -147.55905273466618, -147.55905273466612, -147.5590527346662, -147.55905273466618]","[0.06483337499957997, 0.04887779199634679, 0.049952875000599306, 0.07054420899657998, 0.055137083007139154, 0.04589562500041211, 0.04167220800445648]",,False,block2_pauli,O2_2.5000_sto_3g
raw_qubit,4,-147.60666180103556,0.00037318956404419623,True,0.3706505410009413,4,True,False,False,100,7,1e-06,5.684341886080802e-14,0.0,"[-147.6066618010355, -147.6066618010355, -147.60666180103556, -147.60666180103556, -147.6066618010355, -147.6066618010355, -147.60666180103556]","[0.06640825000067707, 0.05403895800554892, 0.0452673749969108, 0.04520462499931455, 0.04412187499838183, 0.044678250000288244, 0.04228216600313317]",,False,block2_pauli,O2_2.5000_sto_3g
seniority_Nover2,1,-147.1951921620477,0.41184282855189736,False,1.9026089170001796,1,True,False,False,100,34,1e-06,9.05205780554752e-07,0.0,"[-147.5122858747553, -147.19565865509696, -147.1934714700759, -147.19352496803242, -147.19561433152265, -147.19442636182544, -147.1945336980997, -147.1946464320984, -147.19485071868604, -147.19559963530796, -147.19565432088737, -147.1943424982772, -147.19442982070058, -147.1947425480979, -147.19499291903483, -147.19458955503248, -147.1947962837642, -147.19561486987396, -147.19350856891768, -147.19358091277024, -147.19498562666874, -147.19509054551415, -147.19361048955574, -147.19372101347088, -147.1956095739339, -147.1944149562277, -147.19452683109495, -147.19473865930797, -147.194963675253, -147.1956235846311, -147.19346550477294, -147.1935072406052, -147.19519306725348, -147.1951921620477]","[0.0715684169990709, 0.06661208400328178, 0.07459062500129221, 0.08208675000059884, 0.06730233300186228, 0.07291662499483209, 0.06316900000092573, 0.05826212499960093, 0.06379483400087338, 0.06969249999383464, 0.05642133299988927, 0.06190708399662981, 0.04904341700603254, 0.0536488330035354, 0.048348917000112124, 0.04925537500093924, 0.047295625001424924, 0.04514004199882038, 0.04403587499837158, 0.04426624999905471, 0.043703208000806626, 0.04449633300100686, 0.043860707999556325, 0.04405654199945275, 0.04372187499393476, 0.04400358300335938, 0.04885133400239283, 0.05616595900210086, 0.04865754099591868, 0.049092209002992604, 0.04525512499822071, 0.04431720799766481, 0.05912850000459002, 0.0455160830024397]",Seniority N/2,False,block2_pauli,O2_2.5000_sto_3g
seniority_Nover2,2,-147.47956165642475,0.12747333417485152,False,0.3976843340060441,2,True,False,False,100,7,1e-06,1.1652900866465643e-12,0.0,"[-147.51228618142574, -147.47956330519116, -147.4795633052796, -147.4795617163274, -147.47956171632208, -147.47956165642591, -147.47956165642475]","[0.07318999999552034, 0.049437875000876375, 0.04911858400009805, 0.04944370799785247, 0.04740620899974601, 0.048784999999043066, 0.04533120899577625]",Seniority N/2,False,block2_pauli,O2_2.5000_sto_3g
seniority_Nover2,3,-147.5090814061885,0.09795358441110125,False,0.42414229099813383,3,True,False,False,100,7,1e-06,0.0,0.0,"[-147.5122865751748, -147.50908140618844, -147.5090814061885, -147.5090814061885, -147.50908140618847, -147.5090814061885, -147.5090814061885]","[0.0811530419960036, 0.05012458300188882, 0.05234845900122309, 0.0544111659983173, 0.05191191699850606, 0.05183183299959637, 0.045865624997531995]",Seniority N/2,False,block2_pauli,O2_2.5000_sto_3g
seniority_Nover2,4,-147.60567669451189,0.0013582960877158712,True,0.4571809169938206,4,True,False,False,100,7,1e-06,4.831690603168681e-13,0.0,"[-147.60566524777727, -147.60567668175668, -147.60567669324305, -147.60567669404858, -147.60567669451166, -147.6056766945114, -147.60567669451189]","[0.08510870800091652, 0.052329666999867186, 0.05174429200269515, 0.05392474999825936, 0.05650983299710788, 0.06900837500143098, 0.052610958002333064]",Seniority N/2,False,block2_pauli,O2_2.5000_sto_3g
HCT_Nover2_Comm,1,-147.285889210156,0.32114578044360087,False,0.659090916000423,1,True,False,False,100,7,1e-06,0.0,0.0,"[-147.51453541079536, -147.28588885092017, -147.28588921015603, -147.285889210156, -147.2858892101556, -147.285889210156, -147.285889210156]","[0.11169945800065761, 0.08744733299681684, 0.08290908300114097, 0.0793866660023923, 0.07836574999964796, 0.07903762500063749, 0.07671900000423193]",HCT N/2 Comm,False,block2_pauli,O2_2.5000_sto_3g
