frame,backend,bond_dim,energy,abs_energy_error,within_dmrg_tolerance,dmrg_seconds,max_result_mps_bond,sweep_converged,reached_max_sweeps,sweep_limit_reached_without_convergence,sweeps_requested,sweeps_completed,sweep_energy_tolerance,last_sweep_energy_change,final_sweep_noise,sweep_energies,per_sweep_seconds,system,symmetry_count,n_symmetries,reference_energy
new_HCT_Nover2_Comm,block2_pauli,1,-107.47422544994184,0.10740947224059028,False,0.710140124999981,1,True,False,False,100,8,1e-06,2.2215829176275292e-10,0.0,"[-107.52694981960474, -107.47972062731097, -107.47519025784186, -107.47519023505458, -107.47431761368566, -107.47431761147331, -107.474225450164, -107.47422544994184]","[0.11802045900000735, 0.0749292919999931, 0.07344520799999543, 0.07406345900000133, 0.07205641599999524, 0.07536650000000122, 0.06877266700000462, 0.06908745799998428]",N2_corr,N/2,10,-107.58163492218243
new_HCT_Nover2_Comm,block2_pauli,2,-107.50022758710722,0.08140733507521247,False,0.6569142079999892,2,True,False,False,100,7,1e-06,7.261746759468224e-12,0.0,"[-107.52694996642927, -107.50022783345227, -107.50022758726026, -107.50022758725736, -107.5002275871071, -107.50022758711448, -107.50022758710722]","[0.1184092919999955, 0.075812749999983, 0.07560395799998787, 0.0754026250000095, 0.07474724999997306, 0.0753895, 0.0701756249999903]",N2_corr,N/2,10,-107.58163492218243
new_HCT_Nover2_Comm,block2_pauli,3,-107.50044606513129,0.08118885705114565,False,0.7564634580000131,3,True,False,False,100,8,1e-06,1.3642420526593924e-11,0.0,"[-107.52694996642927, -107.5002284641179, -107.50034708804901, -107.50034708775999, -107.50041950963899, -107.50041950964588, -107.50044606514493, -107.50044606513129]","[0.1397891659999857, 0.07915616700000783, 0.07949250000001484, 0.08331312499998944, 0.0800046669999972, 0.07936237500001653, 0.076597750000019, 0.07469095900000866]",N2_corr,N/2,10,-107.58163492218243
new_HCT_Nover2_Comm,block2_pauli,4,-107.53435984640043,0.047275075781996634,False,0.7282364169999767,4,True,False,False,100,7,1e-06,1.690621047600871e-07,0.0,"[-107.53485624292398, -107.53423902785325, -107.53436342543893, -107.53436418085928, -107.53436049198712, -107.53436001546254, -107.53435984640043]","[0.1432150839999906, 0.08685870899998349, 0.08481416600000102, 0.09387829199999942, 0.09256358300001466, 0.0854881250000119, 0.07901375000000144]",N2_corr,N/2,10,-107.58163492218243
new_HCT_Nover2_Comm,block2_pauli,5,-107.53764061161243,0.043994310569999584,False,0.8473882080000124,5,True,False,False,100,8,1e-06,1.131489284489362e-07,0.0,"[-107.54033565870472, -107.53463942885509, -107.53628056417688, -107.53628324096123, -107.53749788200969, -107.5375027868727, -107.5376404984635, -107.53764061161243]","[0.15076974999999493, 0.0923613330000137, 0.08967837500000542, 0.09095379199999343, 0.09350858399997719, 0.09200058400000444, 0.0864972089999867, 0.08680804100001183]",N2_corr,N/2,10,-107.58163492218243
new_HCT_Nover2_Comm,block2_pauli,6,-107.55684973687917,0.024785185303258572,False,0.8178113329999803,6,True,False,False,100,7,1e-06,9.225383621469518e-07,0.0,"[-107.55000104231917, -107.55362671771421, -107.55579562282836, -107.55677997105155, -107.55685954776469, -107.55684881434081, -107.55684973687917]","[0.15876808400000186, 0.10240300000000957, 0.10203895899999793, 0.09977349999999774, 0.09931124999999952, 0.0980015000000094, 0.09517324999998777]",N2_corr,N/2,10,-107.58163492218243
new_HCT_Nover2_Comm,block2_pauli,7,-107.56231172345053,0.019323198731896696,False,0.9879904590000024,7,True,False,False,100,8,1e-06,2.9491346253962547e-08,0.0,"[-107.55567238862993, -107.5605355733751, -107.56211731957896, -107.56211596016918, -107.56216370736198, -107.56216451597663, -107.56231175294188, -107.56231172345053]","[0.17371058399999129, 0.11585533299998474, 0.10950566600001821, 0.10700483400000849, 0.10692879199999084, 0.10924433400001021, 0.10046937499998876, 0.09931474999999068]",N2_corr,N/2,10,-107.58163492218243
new_HCT_Nover2_Comm,block2_pauli,8,-107.56395321225432,0.017681709928112355,False,0.8417899590000104,8,True,False,False,100,7,1e-06,2.487354322511237e-09,0.0,"[-107.55990428554804, -107.56299699795079, -107.56387035175787, -107.56395820121259, -107.56395843706532, -107.56395320976696, -107.56395321225432]","[0.1681917500000054, 0.10365004199999817, 0.10437450000000581, 0.10231291700000611, 0.10065675000001306, 0.10056408299999475, 0.09654470899999978]",N2_corr,N/2,10,-107.58163492218243
new_HCT_Nover2_Comm,block2_pauli,9,-107.56615683216813,0.015478090014298118,False,1.030870125000007,9,True,False,False,100,7,1e-06,1.5193802482826868e-07,0.0,"[-107.56309213095182, -107.56534985943748, -107.56606492479301, -107.56615683809929, -107.56615788895252, -107.56615668023011, -107.56615683216813]","[0.20480804199999625, 0.13373674999999707, 0.1297490000000039, 0.12885654199999408, 0.12662487500000452, 0.12605487499999413, 0.11891566700001022]",N2_corr,N/2,10,-107.58163492218243
new_HCT_Nover2_Comm,block2_pauli,10,-107.56817145179103,0.013463470391400278,False,1.0847080419999884,10,True,False,False,100,7,1e-06,7.354259423664189e-09,0.0,"[-107.56418940214516, -107.56717557987542, -107.56792791996577, -107.5681674156079, -107.56816709618249, -107.56817145914529, -107.56817145179103]","[0.21540674999999965, 0.14322400000000357, 0.1347639999999899, 0.13664712500002452, 0.13225908399999753, 0.13417720900000063, 0.12365437500000098]",N2_corr,N/2,10,-107.58163492218243
