frame,backend,bond_dim,energy,abs_energy_error,within_dmrg_tolerance,dmrg_seconds,max_result_mps_bond,sweep_converged,reached_max_sweeps,sweep_limit_reached_without_convergence,sweeps_requested,sweeps_completed,sweep_energy_tolerance,last_sweep_energy_change,final_sweep_noise,sweep_energies,per_sweep_seconds,system,dataset_tag,fiedler
seniority_Nover2,block2_pauli,1,-147.63216699068244,0.11186844294510934,False,0.25325358400004916,1,True,False,False,100,3,1e-06,0.0,0.0,"[-147.73940181764567, -147.63216699068244, -147.63216699068244]","[0.08473429099831264, 0.06610758299939334, 0.06489937500009546]",O2_1.2075_sto_3g,Seniority N/2,False
seniority_Nover2,block2_pauli,2,-147.67824787904146,0.06578755458608043,False,0.30784316700010095,2,True,False,False,100,4,1e-06,2.8421709430404007e-13,0.0,"[-147.73940215911878, -147.67824648498194, -147.67824787904118, -147.67824787904146]","[0.08006620800006203, 0.06853808299638331, 0.05693724999582628, 0.0634741670000949]",O2_1.2075_sto_3g,Seniority N/2,False
seniority_Nover2,block2_pauli,3,-147.69609927536914,0.04793615825840902,False,0.3362873750011204,3,True,False,False,100,4,1e-06,5.684341886080802e-14,0.0,"[-147.73940216107994, -147.69604605399383, -147.6960992753692, -147.69609927536914]","[0.09354383400204824, 0.07302916700427886, 0.0589163330005249, 0.058606417005648836]",O2_1.2075_sto_3g,Seniority N/2,False
seniority_Nover2,block2_pauli,4,-147.70416936412326,0.03986606950428495,False,0.33763083300436847,4,True,False,False,100,4,1e-06,3.950617610826157e-12,0.0,"[-147.7394029676892, -147.70338730574235, -147.7041693641193, -147.70416936412326]","[0.0964202920004027, 0.058902291995764244, 0.05599495799833676, 0.07973416599998018]",O2_1.2075_sto_3g,Seniority N/2,False
seniority_Nover2,block2_pauli,5,-147.7203410426158,0.023694391011758853,False,0.3833262080006534,5,True,False,False,100,5,1e-06,2.6781521000884823e-08,0.0,"[-147.73941652951711, -147.71968043284807, -147.72031516042247, -147.72034101583426, -147.7203410426158]","[0.10004816699802177, 0.061058416999003384, 0.06367312499787658, 0.06010012500337325, 0.06034150000050431]",O2_1.2075_sto_3g,Seniority N/2,False
seniority_Nover2,block2_pauli,6,-147.7293011541925,0.01473427943503225,False,0.5561089159964467,6,True,False,False,100,7,1e-06,1.3507312246474612e-07,0.0,"[-147.73941652953357, -147.72884293421635, -147.72925397914074, -147.7292985158429, -147.72930366938624, -147.7293010191194, -147.7293011541925]","[0.1152051669996581, 0.07271975000185193, 0.06644799999776296, 0.06555112499336246, 0.06455891699442873, 0.06716537499596598, 0.06402062499546446]",O2_1.2075_sto_3g,Seniority N/2,False
seniority_Nover2,block2_pauli,7,-147.73397215595827,0.01006327766927484,False,0.49941729200509144,7,True,False,False,100,6,1e-06,5.7026227295864373e-08,0.0,"[-147.7394165467666, -147.73387713191727, -147.73396977216706, -147.73397401355095, -147.73397209893204, -147.73397215595827]","[0.0972692920040572, 0.07089066700427793, 0.0712124589990708, 0.07093633299518842, 0.06904695800039917, 0.08082912499958184]",O2_1.2075_sto_3g,Seniority N/2,False
seniority_Nover2,block2_pauli,8,-147.73611923078454,0.007916202843006204,False,0.41854091699497076,8,True,False,False,100,4,1e-06,6.731204393872758e-08,0.0,"[-147.73941654683466, -147.73601083694035, -147.7361191634725, -147.73611923078454]","[0.10442612499900861, 0.11002854099933757, 0.08897629200509982, 0.07307020900043426]",O2_1.2075_sto_3g,Seniority N/2,False
seniority_Nover2,block2_pauli,9,-147.73761809377302,0.006417339854522197,False,0.6657689999992726,9,True,False,False,100,7,1e-06,3.0647328230770654e-08,0.0,"[-147.73942000470504, -147.73744918374686, -147.73752189613654, -147.73752399854854, -147.73752533641368, -147.7376180631257, -147.73761809377302]","[0.1124515830015298, 0.08338691700191703, 0.07867283299856354, 0.08666516600351315, 0.09723795800528023, 0.08122150000417605, 0.08646179099741857]",O2_1.2075_sto_3g,Seniority N/2,False
seniority_Nover2,block2_pauli,10,-147.74069941509657,0.003336018530973206,False,0.42424987500271527,10,True,False,False,100,4,1e-06,8.502160824264138e-07,0.0,"[-147.7394371738652, -147.74062198092793, -147.7406985648805, -147.74069941509657]","[0.11858070800371934, 0.08222420800302643, 0.1028018750002957, 0.08242191599856596]",O2_1.2075_sto_3g,Seniority N/2,False
seniority_Nover2,block2_pauli,12,-147.73949590240343,0.004539531224111215,False,0.4371456250009942,12,True,False,False,100,4,1e-06,1.2241287095093867e-08,0.0,"[-147.73948927654837, -147.73950187755764, -147.73949589016215, -147.73949590240343]","[0.12053729200124508, 0.09430212499864865, 0.09556937500019558, 0.08885612500307616]",O2_1.2075_sto_3g,Seniority N/2,False
seniority_Nover2,block2_pauli,14,-147.74244405981432,0.0015913738132269373,True,0.41094000000157394,14,True,False,False,100,3,1e-06,9.037485710905457e-07,0.0,"[-147.7395137668891, -147.74244315606575, -147.74244405981432]","[0.14734737500111805, 0.11240408400044544, 0.10770687499461928]",O2_1.2075_sto_3g,Seniority N/2,False
