frame,backend,bond_dim,energy,abs_energy_error,within_dmrg_tolerance,dmrg_seconds,max_result_mps_bond,sweep_converged,reached_max_sweeps,sweep_limit_reached_without_convergence,sweeps_requested,sweeps_completed,sweep_energy_tolerance,last_sweep_energy_change,final_sweep_noise,sweep_energies,per_sweep_seconds,system,symmetry_count,n_symmetries,reference_energy
new_HCT_Nover2_Comm,block2_pauli,18,-107.57908729365869,0.0025476285237431284,False,1.978587707999992,18,True,False,False,100,7,1e-06,1.305444641275244e-08,0.0,"[-107.57669856808872, -107.57885152990443, -107.57887067186658, -107.57908076871621, -107.57908094604468, -107.57908728060424, -107.57908729365869]","[0.2977312920000088, 0.3336500000000058, 0.25185512499999163, 0.2731203339999979, 0.24998924999999872, 0.2636625830000128, 0.2488414999999975]",N2_corr,N/2,10,-107.58163492218243
new_HCT_Nover2_Comm,block2_pauli,20,-107.57948244265839,0.0021524795240424055,False,2.0820547919999797,20,True,False,False,100,7,1e-06,4.769617589772679e-09,0.0,"[-107.57779324712521, -107.57940510691022, -107.5795718939475, -107.5794731094802, -107.579474275937, -107.579482447428, -107.57948244265839]","[0.3235976659999835, 0.32569200000000365, 0.2751096669999811, 0.27507470800000533, 0.27436695800000166, 0.28977424999999357, 0.2605157909999889]",N2_corr,N/2,10,-107.58163492218243
new_HCT_Nover2_Comm,block2_pauli,30,-107.58134370024145,0.0002912219409836325,True,5.115520333999996,30,True,False,False,100,8,1e-06,1.82746191512706e-07,0.0,"[-107.57805916324492, -107.58044140566085, -107.58126609900731, -107.58128777343269, -107.58133621685766, -107.58133937398335, -107.58134351749526, -107.58134370024145]","[0.41769183299999213, 0.9022170410000001, 0.730292334000012, 0.6275754579999955, 0.6043788329999984, 0.6159473749999904, 0.5440049590000058, 0.611426042000005]",N2_corr,N/2,10,-107.58163492218243
new_HCT_N_Comm,block2_pauli,1,-107.47420309968226,0.10743182250017469,False,0.6521677089999969,1,True,False,False,100,7,1e-06,1.9505009163367504e-08,0.0,"[-107.52694981960472, -107.47128764851195, -107.47211388938081, -107.47402231117618, -107.47402252687118, -107.47420308017725, -107.47420309968226]","[0.12902462499999956, 0.07411254199999462, 0.07109049999999684, 0.07568674999998848, 0.07015995800000496, 0.07085241600000813, 0.06475170799998864]",N2_corr,N,20,-107.58163492218243
new_HCT_N_Comm,block2_pauli,2,-107.50588684357446,0.0757480786079725,False,0.6311420410000039,2,True,False,False,100,7,1e-06,7.769074272800935e-11,0.0,"[-107.52694995868472, -107.50582726049225, -107.50588682017138, -107.50588684445034, -107.5058868435056, -107.50588684349677, -107.50588684357446]","[0.13806562499999586, 0.0722078750000037, 0.07147604100001104, 0.07244449999998892, 0.07123308299998143, 0.0723219580000034, 0.06916804200000115]",N2_corr,N,20,-107.58163492218243
new_HCT_N_Comm,block2_pauli,3,-107.5274930009488,0.05414192123363648,False,0.6690928330000077,3,True,False,False,100,7,1e-06,1.7726810597196163e-07,0.0,"[-107.52694995868472, -107.52471827961651, -107.52732951702171, -107.52747714781242, -107.52749200185093, -107.52749282368069, -107.5274930009488]","[0.1487339579999798, 0.07806020800001079, 0.07692295800001148, 0.07749066600001697, 0.07571479200001363, 0.07602645800000118, 0.07141329199998836]",N2_corr,N,20,-107.58163492218243
new_HCT_N_Comm,block2_pauli,4,-107.54712744175052,0.03450748043191254,False,0.739760208000007,4,True,False,False,100,7,1e-06,2.0126819322285883e-07,0.0,"[-107.54401291681819, -107.54455734756375, -107.54706075626686, -107.54711937841454, -107.54712692043249, -107.54712724048233, -107.54712744175052]","[0.15840000000000032, 0.0867128330000071, 0.08604420800000412, 0.08844737500001543, 0.087008792000006, 0.08787062499999365, 0.08304341699999895]",N2_corr,N,20,-107.58163492218243
new_HCT_N_Comm,block2_pauli,5,-107.5505827831148,0.031052139067625717,False,0.9653733750000129,5,True,False,False,100,9,1e-06,8.607044890140969e-07,0.0,"[-107.556165428068, -107.54816408168364, -107.55058370332128, -107.55055890286535, -107.55058206080705, -107.55058037983326, -107.55058343435647, -107.55058192241032, -107.5505827831148]","[0.16876737500001582, 0.09371900000002142, 0.09369945800000323, 0.09316675000002306, 0.09291400000000749, 0.09238854200000901, 0.08878949999999008, 0.08704020799999057, 0.0898935000000165]",N2_corr,N,20,-107.58163492218243
new_HCT_N_Comm,block2_pauli,6,-107.56568828688134,0.015946635301091305,False,1.1469220000000178,6,True,False,False,100,10,1e-06,9.280791459786997e-07,0.0,"[-107.55915168369107, -107.56177608086645, -107.56557657270109, -107.56566329983485, -107.56571984838428, -107.5657183076832, -107.56570271067257, -107.56570106674423, -107.56568921496049, -107.56568828688134]","[0.17623370799998384, 0.10250262499999963, 0.10299095799999236, 0.10290279200000896, 0.10369933299998024, 0.1018872920000149, 0.09839445800000135, 0.09681762499999991, 0.09918912500000943, 0.0961493750000102]",N2_corr,N,20,-107.58163492218243
new_HCT_N_Comm,block2_pauli,7,-107.56863951945041,0.012995402732016714,False,1.1731977919999963,7,True,False,False,100,9,1e-06,4.873763970181244e-07,0.0,"[-107.56367118863318, -107.56884358072043, -107.56994280787406, -107.56997733449015, -107.56994001947753, -107.56994102121277, -107.56907220069344, -107.56863903207402, -107.56863951945041]","[0.17811520899999778, 0.11065633300000854, 0.11205362499998728, 0.1110787920000007, 0.11220533299999147, 0.1112531249999904, 0.16187920799998778, 0.10580849999999486, 0.10653504200001862]",N2_corr,N,20,-107.58163492218243
new_HCT_N_Comm,block2_pauli,8,-107.57120949753741,0.010425424645021053,False,0.9650632499999858,8,True,False,False,100,8,1e-06,3.8308017735744215e-07,0.0,"[-107.56636490468985, -107.57203857396192, -107.57093205166603, -107.57126364468749, -107.57124106177635, -107.57124270788262, -107.57120988061759, -107.57120949753741]","[0.19008437499999786, 0.10192429200000674, 0.10438570800002367, 0.11152733299999795, 0.10350254099998324, 0.09974074999999516, 0.09514641699999515, 0.09455912499998931]",N2_corr,N,20,-107.58163492218243
new_HCT_N_Comm,block2_pauli,9,-107.5733931454269,0.00824177675552562,False,1.6740230830000087,9,True,False,False,100,12,1e-06,1.229037707162206e-07,0.0,"[-107.56762907357648, -107.5751034226573, -107.57566490621775, -107.57567468381743, -107.57509573787783, -107.57380711488645, -107.57343717532413, -107.57343575182949, -107.57341782456731, -107.57341661486778, -107.57339302252313, -107.5733931454269]","[0.2205270419999863, 0.12993116699999518, 0.1293727499999875, 0.13021741700001144, 0.12870149999997693, 0.1338639589999957, 0.1260122079999917, 0.12160650000001283, 0.12180387499998346, 0.12131766699999957, 0.12169879100000003, 0.121715082999998]",N2_corr,N,20,-107.58163492218243
new_HCT_N_Comm,block2_pauli,10,-107.57633207360702,0.00530284857541119,False,1.2407227919999855,10,True,False,False,100,8,1e-06,5.491868080298445e-07,0.0,"[-107.56909924451546, -107.57689657088281, -107.57636016144414, -107.57642269565574, -107.57635339231862, -107.57635486327516, -107.57633152442021, -107.57633207360702]","[0.23006679200000235, 0.13792979199999422, 0.13652150000001484, 0.13473295800000074, 0.13574062500001105, 0.13571687500001417, 0.13217883299998334, 0.13421550000001048]",N2_corr,N,20,-107.58163492218243
new_HCT_N_Comm,block2_pauli,12,-107.57848191414772,0.003153008034715299,False,1.379764291000015,12,True,False,False,100,8,1e-06,9.074456386315433e-08,0.0,"[-107.57585983383004, -107.57828620665805, -107.57832352880577, -107.57835494945495, -107.57846700446778, -107.57846756986099, -107.57848200489228, -107.57848191414772]","[0.26826750000000743, 0.1583333749999838, 0.1483257920000085, 0.15116550000001894, 0.15127258399999732, 0.1474769579999986, 0.14078825000001416, 0.14542733300001487]",N2_corr,N,20,-107.58163492218243
new_HCT_N_Comm,block2_pauli,14,-107.57989738919551,0.0017375329869224743,False,1.675887834000008,14,True,False,False,100,7,1e-06,7.591835924358747e-07,0.0,"[-107.5778102911496, -107.57924570896314, -107.57983478732197, -107.57990198731753, -107.5798975029782, -107.5798981483791, -107.57989738919551]","[0.32080604199998675, 0.215984375000005, 0.20510216700000683, 0.2272642499999904, 0.22327320799999484, 0.21284133400001792, 0.20280308300002048]",N2_corr,N,20,-107.58163492218243
new_HCT_N_Comm,block2_pauli,16,-107.58054906522975,0.001085856952684594,True,1.505301750000001,16,True,False,False,100,7,1e-06,2.8967042453587055e-07,0.0,"[-107.57886332224558, -107.58032191616302, -107.58044488690959, -107.58053865850306, -107.58054621297478, -107.58054877555932, -107.58054906522975]","[0.3203905829999769, 0.2002004169999907, 0.18891462500002376, 0.18466245899998057, 0.1843620410000142, 0.18489575000000968, 0.17788525000000277]",N2_corr,N,20,-107.58163492218243
