frame,bond_dim,energy,abs_energy_error,within_dmrg_tolerance,dmrg_seconds,max_result_mps_bond,sweep_converged,reached_max_sweeps,sweep_limit_reached_without_convergence,sweeps_requested,sweeps_completed,sweep_energy_tolerance,last_sweep_energy_change,final_sweep_noise,sweep_energies,per_sweep_seconds,dataset_tag,fiedler,backend,system
raw_fermionic_su2,1,-1.6476408473685211,0.2501397986213443,False,0.020096665997698437,1,True,False,False,100,7,1e-06,0.0,0.0,"[-1.8546369784847347, -1.6476408473685211, -1.6476408473685211, -1.6476408473685211, -1.6476408473685211, -1.6476408473685211, -1.6476408473685211]","[0.0029852079969714396, 0.002556833998824004, 0.0028486660012276843, 0.002372833994741086, 0.0026209170027868822, 0.003307541999674868, 0.00211200000194367]",,False,block2_su2,H4chain_corr
raw_fermionic_su2,2,-1.6830337727083786,0.21474687328148678,False,0.02906829200219363,2,True,False,False,100,7,1e-06,9.769962616701378e-15,0.0,"[-1.8546369784847347, -1.6607277281441473, -1.6830337727083742, -1.6830337727083733, -1.6830337727083742, -1.6830337727083688, -1.6830337727083786]","[0.003633917003753595, 0.0025275000007241033, 0.002463416996761225, 0.002437791998090688, 0.007061791002342943, 0.002721332995861303, 0.0022132089943625033]",,False,block2_su2,H4chain_corr
raw_fermionic_su2,3,-1.8977806459895907,2.7466917629226373e-13,True,0.021966249994875398,3,True,False,False,100,7,1e-06,6.039613253960852e-14,0.0,"[-1.897780645910058, -1.8977806459895352, -1.8977806459895885, -1.89778064598953, -1.8977806459895872, -1.8977806459895303, -1.8977806459895907]","[0.0026953339984174818, 0.0035348340024938807, 0.0026030419976450503, 0.002883916000428144, 0.0032201249996433035, 0.002613582997582853, 0.002348875001189299]",,False,block2_su2,H4chain_corr
raw_qubit,1,-1.575616476701863,0.3221641692880024,False,0.08274008300213609,1,True,False,False,100,7,1e-06,0.0,0.0,"[-1.8546369784847307, -1.575616476701863, -1.575616476701863, -1.575616476701863, -1.575616476701863, -1.575616476701863, -1.575616476701863]","[0.011205834001884796, 0.01272074999724282, 0.010142125000129454, 0.01102941700082738, 0.010226500002318062, 0.010366167000029236, 0.009821833002206404]",,False,block2_pauli,H4chain_corr
raw_qubit,2,-1.6476408473685153,0.25013979862135005,False,0.09505854199960595,2,True,False,False,100,7,1e-06,0.0,0.0,"[-1.8546369784847307, -1.6523363188699909, -1.6476408473685153, -1.6476408473685153, -1.6476408473685153, -1.6476408473685153, -1.6476408473685153]","[0.011623416998190805, 0.010070999996969476, 0.010171084002649877, 0.010533000000577886, 0.024510374998499174, 0.010165791994950268, 0.013575375000073109]",,False,block2_pauli,H4chain_corr
raw_qubit,3,-1.8400816452320887,0.057699000757776675,False,0.08554204200481763,3,True,False,False,100,7,1e-06,0.0,0.0,"[-1.8546369784847307, -1.8400816452320883, -1.8400816452320885, -1.8400816452320883, -1.8400816452320883, -1.8400816452320887, -1.8400816452320887]","[0.011344582999299746, 0.015995500005374197, 0.010160334000829607, 0.011223832996620331, 0.010688292000850197, 0.01286883300053887, 0.009298208002292085]",,False,block2_pauli,H4chain_corr
raw_qubit,4,-1.7670329998017853,0.1307476461880801,False,0.08855445899826009,4,True,False,False,100,7,1e-06,5.1736392947532295e-14,0.0,"[-1.8546369784847307, -1.7760368965242321, -1.7670329998023395, -1.7670329998018364, -1.7670329998017846, -1.767032999801837, -1.7670329998017853]","[0.010615999999572523, 0.014441540995903779, 0.009583666003891267, 0.010773125002742745, 0.011457166998297907, 0.015157624999119435, 0.009111666993703693]",,False,block2_pauli,H4chain_corr
raw_qubit,5,-1.8400816452256317,0.05769900076423373,False,0.10131712499423884,5,True,False,False,100,7,1e-06,0.0,0.0,"[-1.8546369784847307, -1.84008164522563, -1.84008164522563, -1.8400816452256308, -1.8400816452256308, -1.8400816452256317, -1.8400816452256317]","[0.01190541699907044, 0.011260291998041794, 0.017358165998302866, 0.015206124997348525, 0.012477999996917788, 0.015393500005302485, 0.008916874998249114]",,False,block2_pauli,H4chain_corr
raw_qubit,6,-1.8519308074040903,0.04584983858577507,False,0.11869587500405032,6,True,False,False,100,8,1e-06,3.656253078077043e-11,0.0,"[-1.8546369784847307, -1.8499505014941162, -1.8499505014893063, -1.8512924599719411, -1.8562901554882307, -1.8511357053178137, -1.8519308073675278, -1.8519308074040903]","[0.011585416999878362, 0.01547362499695737, 0.015607624998665415, 0.011719583002559375, 0.01756870800454635, 0.015013707998150494, 0.015026292006950825, 0.012769125001796056]",,False,block2_pauli,H4chain_corr
raw_qubit,7,-1.8400816452333641,0.05769900075650125,False,0.09672000000136904,7,True,False,False,100,7,1e-06,0.0,0.0,"[-1.8615834509723643, -1.8615834508336935, -1.8400816452333646, -1.8400816452333637, -1.8400816452333641, -1.8400816452333641, -1.8400816452333641]","[0.01683291600056691, 0.015525167000305373, 0.010987041998305358, 0.010449540997797158, 0.01610029199946439, 0.009378000002470799, 0.01356429199950071]",,False,block2_pauli,H4chain_corr
