frame,bond_dim,energy,abs_energy_error,within_dmrg_tolerance,dmrg_seconds,max_result_mps_bond,sweep_converged,reached_max_sweeps,sweep_limit_reached_without_convergence,sweeps_requested,sweeps_completed,sweep_energy_tolerance,last_sweep_energy_change,final_sweep_noise,sweep_energies,per_sweep_seconds,dataset_tag,fiedler,backend,system
raw_fermionic_su2,12,-147.62456341045691,0.023915292521962783,False,0.19928149999759626,12,True,False,False,100,10,1e-06,7.428556614286208e-07,0.0,"[-147.59915061019018, -147.6238522032467, -147.62418539523668, -147.62439603177847, -147.62447078507302, -147.6244940705842, -147.62451515430416, -147.62455532160874, -147.62456266760125, -147.62456341045691]","[0.0198175000041374, 0.021881459004362114, 0.019602250002208166, 0.019973709000623785, 0.01905929199710954, 0.0228713329997845, 0.016608958001597784, 0.016928958000789862, 0.017319916994892992, 0.017577250000613276]",,False,block2_su2,O2_1.7500_sto_3g
raw_fermionic_su2,14,-147.62494501573792,0.02353368724095617,False,0.30899254199903226,14,True,False,False,100,13,1e-06,6.872139692859491e-07,0.0,"[-147.59915061849807, -147.62411790077078, -147.6243577837074, -147.62443439558172, -147.62447314115684, -147.62449455817023, -147.62451572743686, -147.62452969276404, -147.6246459080158, -147.6248837037964, -147.62493952716164, -147.62494432852395, -147.62494501573792]","[0.028853833995526657, 0.027066250004281756, 0.02243395799450809, 0.021190249994106125, 0.020060499999090098, 0.019419417003518902, 0.019240832996729296, 0.01946745800523786, 0.01856229100667406, 0.01954904200101737, 0.03834504200494848, 0.018652667000424117, 0.019080124999163672]",,False,block2_su2,O2_1.7500_sto_3g
raw_fermionic_su2,16,-147.64847792359797,7.793809118084027e-07,True,0.3311960829960299,16,True,False,False,100,11,1e-06,6.729204073963047e-07,0.0,"[-147.5991544945499, -147.62414192740346, -147.64510661288494, -147.64819746811673, -147.64839198206766, -147.64845204168603, -147.6484688421583, -147.64847360439285, -147.6484759701725, -147.64847725067756, -147.64847792359797]","[0.051713290995394345, 0.04567479099932825, 0.030843916996673215, 0.025305709001258947, 0.02114487500512041, 0.03201687499677064, 0.02908745900640497, 0.021756540998467244, 0.02521100000012666, 0.021294167003361508, 0.019118165997497272]",,False,block2_su2,O2_1.7500_sto_3g
raw_qubit,1,-147.3569249916309,0.2915537113479729,False,0.4656587080025929,1,True,False,False,100,7,1e-06,0.0,0.0,"[-147.59326146126796, -147.3569249916309, -147.3569249916309, -147.3569249916309, -147.3569249916309, -147.3569249916309, -147.3569249916309]","[0.0645601659998647, 0.05993220800155541, 0.0722878749947995, 0.06028762499772711, 0.06719695900392253, 0.055784999996831175, 0.058073792002687696]",,False,block2_pauli,O2_1.7500_sto_3g
raw_qubit,2,-147.5178222787465,0.13065642423237023,False,0.3998340830003144,2,True,False,False,100,7,1e-06,2.842170943040401e-14,0.0,"[-147.593355151156, -147.51782227874665, -147.5178222787465, -147.5178222787465, -147.5178222787465, -147.51782227874654, -147.5178222787465]","[0.07026820800092537, 0.06348383300064597, 0.052604582997446414, 0.046791042004770134, 0.04626858299889136, 0.04714237499865703, 0.04326241699891398]",,False,block2_pauli,O2_1.7500_sto_3g
raw_qubit,3,-147.57995313510935,0.06852556786952846,False,0.40011212499666726,3,True,False,False,100,7,1e-06,4.5786262603542127e-07,0.0,"[-147.59532760019871, -147.5795641557666, -147.57994076457558, -147.57995249259187, -147.57995434440346, -147.57995359297198, -147.57995313510935]","[0.06343483299860964, 0.05087387499952456, 0.04782474999956321, 0.045411749997583684, 0.049051959002099466, 0.060297125004581176, 0.0576663340034429]",,False,block2_pauli,O2_1.7500_sto_3g
raw_qubit,4,-147.58327301084574,0.06520569213313365,False,0.41819083399605006,4,True,False,False,100,7,1e-06,4.608881454259972e-07,0.0,"[-147.59680345234622, -147.58354330628381, -147.58326055015417, -147.58327239096184, -147.5832742315421, -147.5832734717339, -147.58327301084574]","[0.06782658300653566, 0.062011833004362416, 0.06310966700402787, 0.05422845800057985, 0.04851008299738169, 0.05094541700236732, 0.04483412500121631]",,False,block2_pauli,O2_1.7500_sto_3g
raw_qubit,5,-147.58997759059048,0.058501112388398724,False,0.4659562500019092,5,True,False,False,100,7,1e-06,6.282132858359546e-08,0.0,"[-147.59873797601918, -147.5898194113226, -147.58996932216252, -147.58997508832692, -147.58997577274218, -147.58997752776915, -147.58997759059048]","[0.07263783400412649, 0.055829707998782396, 0.054108000003907364, 0.0736531250004191, 0.06400612500146963, 0.06311079100123607, 0.057461666998278815]",,False,block2_pauli,O2_1.7500_sto_3g
raw_qubit,6,-147.5917535269407,0.056725176038185054,False,0.4928302919943235,6,True,False,False,100,7,1e-06,2.2093990992289037e-07,0.0,"[-147.59906750311535, -147.59141860905478, -147.59173210039955, -147.59175017540238, -147.5917542202016, -147.5917537478806, -147.5917535269407]","[0.07108029200026067, 0.07544695799879264, 0.059617292004986666, 0.055832999998528976, 0.05763620899961097, 0.07470016600564122, 0.06536020900239237]",,False,block2_pauli,O2_1.7500_sto_3g
raw_qubit,7,-147.59673728591548,0.051741417063396966,False,0.8227981249947334,7,True,False,False,100,10,1e-06,5.000638907404209e-07,0.0,"[-147.59913339053043, -147.59701997307613, -147.59664816172688, -147.59667954601142, -147.5966861207524, -147.59669272206725, -147.59669472422158, -147.59669660571817, -147.5967367858516, -147.59673728591548]","[0.08381549999467097, 0.08079095800349023, 0.08267674999660812, 0.07323595799971372, 0.06601483299891697, 0.07444270899577532, 0.06185966699558776, 0.058783083004527725, 0.09664112500468036, 0.0676715419976972]",,False,block2_pauli,O2_1.7500_sto_3g
raw_qubit,8,-147.59764862171284,0.05083008126604227,False,0.5227478750020964,8,True,False,False,100,7,1e-06,1.3917028240939544e-07,0.0,"[-147.59913721467575, -147.59749450832732, -147.5976477750864, -147.59764876119397, -147.59764872913578, -147.59764876088312, -147.59764862171284]","[0.07859979099885095, 0.06334333300037542, 0.061254041000211146, 0.06346258399571525, 0.09280508299707435, 0.07517441699746996, 0.06305020800209604]",,False,block2_pauli,O2_1.7500_sto_3g
