frame,backend,bond_dim,energy,abs_energy_error,within_dmrg_tolerance,dmrg_seconds,max_result_mps_bond,sweep_converged,reached_max_sweeps,sweep_limit_reached_without_convergence,sweeps_requested,sweeps_completed,sweep_energy_tolerance,last_sweep_energy_change,final_sweep_noise,sweep_energies,per_sweep_seconds,system,symmetry_count,n_symmetries,reference_energy
new_HCT_Nover2_Comm,block2_pauli,12,-107.4436619508194,0.011493646886350462,False,1.3809434169999975,12,True,False,False,100,8,1e-06,4.6128434405545704e-11,0.0,"[-107.44058548701025, -107.4435919477493, -107.44363738068304, -107.4436373805948, -107.44365124879982, -107.44365124876529, -107.44366195086553, -107.4436619508194]","[0.3355924170000151, 0.1575985839999987, 0.14255491700001244, 0.13266641599997797, 0.13768799999999715, 0.13112170900001274, 0.13410091599999419, 0.136101291999978]",N2_diss,N/2,10,-107.45515559770575
new_HCT_Nover2_Comm,block2_pauli,14,-107.44584440937112,0.00931118833463529,False,1.8890799580000248,14,True,False,False,100,8,1e-06,5.214850773427315e-07,0.0,"[-107.43440093328427, -107.44476149731068, -107.44485085687009, -107.44530243170634, -107.44578547352222, -107.44584252858334, -107.44584388788604, -107.44584440937112]","[0.35819062499999177, 0.21960016700001006, 0.20973633300002348, 0.19905149999999594, 0.20500320800002214, 0.25319437500002095, 0.18881970800001113, 0.18204049999999938]",N2_diss,N/2,10,-107.45515559770575
new_HCT_Nover2_Comm,block2_pauli,16,-107.45249090910485,0.0026646886009018544,False,2.3921040419999997,16,True,False,False,100,11,1e-06,1.4670693815332925e-07,0.0,"[-107.4247538094838, -107.44728302185447, -107.44748856353041, -107.44782521563044, -107.44814837437903, -107.44955135334015, -107.45215076383575, -107.45251964852326, -107.45252141434284, -107.45249076239791, -107.45249090910485]","[0.3777231249999886, 0.21841345799998635, 0.19860354100001132, 0.19071045799998387, 0.19319612500001426, 0.19405016700000033, 0.2106946669999843, 0.18134304200000884, 0.19076737499997876, 0.1752480000000105, 0.18781712499998093]",N2_diss,N/2,10,-107.45515559770575
new_HCT_Nover2_Comm,block2_pauli,18,-107.4527979103064,0.002357687399353381,False,2.3190235829999892,18,True,False,False,100,7,1e-06,9.257956747887874e-07,0.0,"[-107.43760774284385, -107.44843856393152, -107.44884641277443, -107.4509004636714, -107.45271609402809, -107.45279698451073, -107.4527979103064]","[0.341064082999992, 0.34047004199999265, 0.3301079999999956, 0.3205917500000055, 0.3271610829999929, 0.3052417090000006, 0.2838414999999941]",N2_diss,N/2,10,-107.45515559770575
new_HCT_Nover2_Comm,block2_pauli,20,-107.45308138617443,0.0020742115313225895,False,2.635103167000011,20,True,False,False,100,8,1e-06,2.2966554524828098e-07,0.0,"[-107.42313115180187, -107.44856490636302, -107.44888025390985, -107.45147710418073, -107.45303687185384, -107.45306973399727, -107.45308115650889, -107.45308138617443]","[0.3693205829999897, 0.3547396669999898, 0.3169608750000066, 0.33700512499999036, 0.3636246249999999, 0.29539150000002223, 0.26570916700001135, 0.25746166600001175]",N2_diss,N/2,10,-107.45515559770575
new_HCT_Nover2_Comm,block2_pauli,30,-107.4548317888772,0.00032380882855420623,True,6.687036374999991,30,True,False,False,100,9,1e-06,6.281703690547147e-07,0.0,"[-107.42711097552055, -107.4491525554455, -107.45428673590472, -107.45456561901656, -107.4546774857024, -107.45481496052196, -107.45482583554691, -107.45483116070683, -107.4548317888772]","[0.5569306659999995, 0.9972360410000078, 1.0813632500000097, 0.7662779169999965, 0.7340810000000033, 0.687884041999979, 0.6247630000000015, 0.5773448749999943, 0.5898866250000196]",N2_diss,N/2,10,-107.45515559770575
new_HCT_N_Comm,block2_pauli,1,-107.28627536820815,0.16888022949760284,False,0.6955479160000095,1,True,False,False,100,8,1e-06,3.836930773104541e-12,0.0,"[-107.37715103540825, -107.28638245609913, -107.28631739632544, -107.28631739632507, -107.28628887517216, -107.28628887517128, -107.28627536820431, -107.28627536820815]","[0.11668820800002777, 0.07206979199997932, 0.07184383399999206, 0.07221258300000954, 0.07153441699995255, 0.0722154580000165, 0.06712225000001126, 0.06732858300000544]",N2_diss,N,20,-107.45515559770575
new_HCT_N_Comm,block2_pauli,2,-107.38615224566786,0.06900335203789609,False,0.6399074999999925,2,True,False,False,100,7,1e-06,1.7053025658242404e-13,0.0,"[-107.38605830404612, -107.38605848305241, -107.38610078184703, -107.3861522412475, -107.38615224124932, -107.38615224566803, -107.38615224566786]","[0.13655695900001774, 0.07380358399996112, 0.07544316600001366, 0.0755264170000487, 0.07487195900000643, 0.07351899999997613, 0.06826795799997853]",N2_diss,N,20,-107.45515559770575
new_HCT_N_Comm,block2_pauli,3,-107.39774927114343,0.05740632656232947,False,0.6863186250000126,3,True,False,False,100,7,1e-06,3.295641306522157e-07,0.0,"[-107.38600257597747, -107.38632465634716, -107.38869078926024, -107.39785920979615, -107.39773838181165, -107.3977489415793, -107.39774927114343]","[0.1680591250000134, 0.07747366600000305, 0.07702862500002539, 0.07687262500002134, 0.07675904199999195, 0.07658162500001708, 0.07233383300001606]",N2_diss,N,20,-107.45515559770575
new_HCT_N_Comm,block2_pauli,4,-107.41624879581259,0.038906801893162424,False,0.729551167000011,4,True,False,False,100,7,1e-06,1.2505552149377763e-11,0.0,"[-107.41622185562224, -107.41622558361951, -107.41647788251186, -107.41622832142383, -107.41622832143474, -107.41624879580009, -107.41624879581259]","[0.1948239999999828, 0.080662000000018, 0.08052529199994751, 0.07931658299997935, 0.0785369579999724, 0.08072391700000026, 0.07445233300001064]",N2_diss,N,20,-107.45515559770575
new_HCT_N_Comm,block2_pauli,5,-107.42008191350985,0.03507368419590762,False,0.7974689580000245,5,True,False,False,100,7,1e-06,3.0453861654677894e-11,0.0,"[-107.4161409065269, -107.41621388568433, -107.42001891153275, -107.4200522618952, -107.42008048790571, -107.4200819134794, -107.42008191350985]","[0.19568637499997976, 0.09685162499999933, 0.09384383299999399, 0.08847229099995957, 0.09019691700001431, 0.09042500000003884, 0.08099824999999328]",N2_diss,N,20,-107.45515559770575
new_HCT_N_Comm,block2_pauli,6,-107.42015057129234,0.03500502641341541,False,1.261791125000002,6,True,False,False,100,12,1e-06,1.145486976383836e-07,0.0,"[-107.41621752974814, -107.41641980110435, -107.41650247180081, -107.41650410933914, -107.4165221879534, -107.41664975830535, -107.41774715422771, -107.41992019779818, -107.4201475352812, -107.42014928033441, -107.42015045674364, -107.42015057129234]","[0.207268541000019, 0.0991165419999902, 0.09498258299998952, 0.09132820799999308, 0.09233375000002297, 0.0925980000000095, 0.09029854099998147, 0.08778649999999288, 0.09162049999997635, 0.08423591700000088, 0.08326324999995904, 0.0828037499999823]",N2_diss,N,20,-107.45515559770575
new_HCT_N_Comm,block2_pauli,7,-107.42025857256448,0.03489702514127657,False,0.8745994590000237,7,True,False,False,100,7,1e-06,4.718003765447065e-12,0.0,"[-107.4162169993163, -107.41644414047305, -107.42025667851895, -107.42025670188926, -107.42025670954129, -107.42025857255976, -107.42025857256448]","[0.2165576250000072, 0.11497183399995947, 0.10863216699999612, 0.09649375000003602, 0.093687999999986, 0.09380554199998414, 0.08895445899997867]",N2_diss,N,20,-107.45515559770575
