frame,bond_dim,energy,abs_energy_error,within_dmrg_tolerance,dmrg_seconds,max_result_mps_bond,sweep_converged,reached_max_sweeps,sweep_limit_reached_without_convergence,sweeps_requested,sweeps_completed,sweep_energy_tolerance,last_sweep_energy_change,final_sweep_noise,sweep_energies,per_sweep_seconds,dataset_tag,fiedler,backend,system
raw_fermionic_su2,1,-195.9725703153132,0.0006621718218298156,True,0.08807945900480263,1,True,False,False,100,7,1e-06,0.0,0.0,"[-195.9730115218191, -195.9725703153132, -195.9725703153132, -195.9725703153132, -195.9725703153132, -195.9725703153132, -195.9725703153132]","[0.011748416996852029, 0.015342167003836948, 0.009451749996514991, 0.014376457998878323, 0.00996462499460904, 0.010786624996399041, 0.011861416998726781]",,False,block2_su2,F2_diss
raw_qubit,1,-195.56990299076622,0.4033294963687979,False,0.4979580409999471,1,True,False,False,100,7,1e-06,0.0,0.0,"[-195.97301152181797, -195.56990299076622, -195.56990299076622, -195.56990299076622, -195.56990299076622, -195.56990299076622, -195.56990299076622]","[0.07256179099931614, 0.06604220799636096, 0.08427450000453973, 0.064976416004356, 0.06133504099852871, 0.07063975000346545, 0.05338991600001464]",,False,block2_pauli,F2_diss
raw_qubit,2,-195.97291651176903,0.0003159753659929265,True,0.5388049999965006,2,True,False,False,100,7,1e-06,0.0,0.0,"[-195.97301152181797, -195.97291651176914, -195.97291651176903, -195.97291651176903, -195.97291651176903, -195.97291651176903, -195.97291651176903]","[0.0673840419985936, 0.06639545800135238, 0.10124583300057566, 0.07490050000342308, 0.06302325000433484, 0.07551541599968914, 0.05927845900441753]",,False,block2_pauli,F2_diss
seniority_Nover2,1,-195.9725703153103,0.00066217182472883,True,0.49869604199921014,1,True,False,False,100,7,1e-06,1.2158807294326834e-10,0.0,"[-195.97301152181797, -195.9725703153124, -195.9725703153124, -195.97257031530182, -195.9725703151887, -195.9725703151887, -195.9725703153103]","[0.07460770900070202, 0.06263558300270233, 0.0659466249999241, 0.08973825000430224, 0.05720604200178059, 0.06268979200103786, 0.05791900000622263]",Seniority N/2,False,block2_pauli,F2_diss
HCT_Nover2_Comm,1,-195.97291651176883,0.0003159753661918785,True,0.6346277499978896,1,True,False,False,100,7,1e-06,1.7053025658242404e-13,0.0,"[-195.97301152181797, -195.972916511769, -195.97291651176897, -195.97291651176852, -195.97291651176897, -195.972916511769, -195.97291651176883]","[0.1008066249996773, 0.0861282920013764, 0.07702245799737284, 0.08003258300595917, 0.09300445900589693, 0.0799100830045063, 0.07274816599965561]",HCT N/2 Comm,False,block2_pauli,F2_diss
HCT_N_Comm,1,-195.97291651204443,0.00031597509058656215,True,0.5752059160004137,1,True,False,False,100,7,1e-06,0.0,0.0,"[-195.97301152181802, -195.9729165117671, -195.972916511769, -195.97291651204443, -195.97291651204443, -195.97291651204443, -195.97291651204443]","[0.08175287500489503, 0.07631908299663337, 0.070760833004897, 0.08126774999982445, 0.07445608299894957, 0.07870475000527222, 0.07209433399839327]",HCT N Comm,False,block2_pauli,F2_diss
Pauli_BLISS+HCT_N_Comm,1,-195.5614916460848,0.4117408410502321,False,0.666137082997011,1,True,False,False,100,7,1e-06,4.831690603168681e-13,0.0,"[-195.9730115218181, -195.5614921215671, -195.5614921303644, -195.56150005878953, -195.56150005902694, -195.5614916460843, -195.5614916460848]","[0.10362762500153622, 0.08963687500363449, 0.08773975000076462, 0.08583879199431976, 0.08244408299651695, 0.08885633300087648, 0.08696991699980572]",Pauli BLISS+HCT N Comm,False,block2_pauli,F2_diss
Pauli_BLISS+HCT_N_Comm,2,-195.97294290815336,0.00028957898166481755,True,7.58085199999914,2,False,True,True,100,100,1e-06,1.0260684746299376e-06,0.0,"[-195.9730115218181, -195.9728893742714, -195.97294393424164, -195.97294290811521, -195.97294393422283, -195.9729429080731, -195.9729439341847, -195.97294290816194, -195.97294393418568, -195.97294290816316, -195.97294393425193, -195.97294290809856, -195.9729439342127, -195.9729429081587, -195.97294393425778, -195.97294290815745, -195.9729439342414, -195.9729429081286, -195.97294393423476, -195.97294290808134, -195.9729439341943, -195.97294290815762, -195.97294393425398, -195.97294290814995, -195.9729439342147, -195.9729429081696, -195.97294393426364, -195.9729429081185, -195.9729439342219, -195.97294290806923, -195.97294393410087, -195.9729429080803, -195.9729439342405, -195.9729429081383, -195.97294393424488, -195.97294290815253, -195.97294393425423, -195.9729429081461, -195.9729439342439, -195.97294290814426, -195.9729439341603, -195.9729429080482, -195.97294393424502, -195.97294290813738, -195.9729439342161, -195.97294290814364, -195.972943934228, -195.972942908111, -195.9729439341732, -195.9729429081825, -195.97294393426148, -195.97294290814068, -195.97294393425034, -195.97294290815745, -195.97294393426063, -195.9729429081178, -195.97294393417923, -195.9729429080562, -195.97294393416047, -195.9729429081311, -195.9729439342551, -195.97294290815125, -195.97294393425227, -195.9729429081499, -195.97294393425605, -195.97294290814736, -195.9729439342467, -195.97294290814648, -195.97294393414086, -195.9729429080519, -195.97294393423456, -195.97294290813315, -195.97294393423903, -195.9729429080852, -195.97294393413915, -195.9729429081708, -195.97294393424767, -195.97294290808918, -195.9729439341786, -195.97294290813204, -195.97294393425474, -195.97294290815694, -195.9729439342521, -195.97294290812312, -195.97294393421316, -195.97294290807253, -195.97294393420478, -195.97294290808088, -195.97294393418275, -195.97294290815273, -195.97294393424747, -195.9729429080994, -195.97294393420646, -195.9729429081556, -195.9729439342017, -195.97294290810152, -195.97294393426, -195.97294290813244, -195.97294393422183, -195.97294290815336]","[0.0952592910034582, 0.08009666699945228, 0.08015525000519119, 0.07327937499940163, 0.07414929199876497, 0.07204591700428864, 0.06919029200071236, 0.08255487499991432, 0.07424704200093402, 0.06739912500052014, 0.08689395799592603, 0.07086454200180015, 0.07952516699879197, 0.08478749999630963, 0.07253070799924899, 0.06737945799977751, 0.07010470800014446, 0.067943166999612, 0.0809387909976067, 0.08207270900311414, 0.08323812500020722, 0.09670908300176961, 0.07592054099950474, 0.08365462499932619, 0.08963737500016578, 0.08629029199801153, 0.07714449999912176, 0.08424745900265407, 0.0758088329966995, 0.08536766700126464, 0.07298845800687559, 0.06865254199510673, 0.07018850000167731, 0.06729595799697563, 0.06943508299445966, 0.0687779590007267, 0.06922683300217614, 0.07351595900399843, 0.0732561250042636, 0.06859666699892841, 0.0691328339962638, 0.06976704199769301, 0.06960845799767412, 0.06657116599672008, 0.06801141599862603, 0.06675183400511742, 0.09967895800218685, 0.07356454199907603, 0.08641195800009882, 0.09028216599836014, 0.07585283299704315, 0.08452504200249678, 0.07616679100465262, 0.07256266599870287, 0.0692147500012652, 0.06804945800104178, 0.0693593329997384, 0.07664229200599948, 0.07205795899790246, 0.06801733400061494, 0.09250291700300295, 0.07200583400117466, 0.07307608400151366, 0.06752579099702416, 0.07452470800490119, 0.07207049999851733, 0.0694266249993234, 0.06620162499893922, 0.06861824999941746, 0.06910266600607429, 0.06831916700321017, 0.06830233299842803, 0.06993120800325414, 0.0684776670022984, 0.07346687499375548, 0.06765229200391332, 0.07004187499842374, 0.06698316600522958, 0.0744337079959223, 0.07170500000211177, 0.0714804999952321, 0.06782133300293935, 0.06899404199793935, 0.06684904099529376, 0.07882516700192355, 0.07601583299401682, 0.07377245799580123, 0.07890816700091818, 0.07653095799469156, 0.06890125000063563, 0.07140129199979128, 0.07796720800251933, 0.08015904100466287, 0.07362966700020479, 0.07557470799656585, 0.07118333400285337, 0.08279608299926622, 0.06882545900589321, 0.06920200000604382, 0.08002583299821708]",Pauli BLISS+HCT N Comm,False,block2_pauli,F2_diss
BS_Nover2_Comm,1,-195.5699185969665,0.40331389016853336,False,0.5829147089971229,1,True,False,False,100,7,1e-06,0.0,0.0,"[-195.973011521818, -195.5698921009428, -195.5699185969665, -195.5699185969665, -195.5699185969665, -195.5699185969665, -195.5699185969665]","[0.08229958399897441, 0.0783141669962788, 0.07513408399972832, 0.08202591699955519, 0.07141037500696257, 0.08011691600404447, 0.07976883299852489]",BS N/2 Comm,False,block2_pauli,F2_diss
BS_Nover2_Comm,2,-195.97289285860148,0.0003396285335384164,True,0.5431179160004831,2,True,False,False,100,7,1e-06,2.5062263375730254e-10,0.0,"[-195.973011521818, -195.97289271608324, -195.972892923404, -195.97289285836393, -195.97289285910796, -195.9728928588521, -195.97289285860148]","[0.09163854199869093, 0.06818583399581257, 0.07287149999319809, 0.07246808299532859, 0.0677762499981327, 0.07003224999789381, 0.056810500005667564]",BS N/2 Comm,False,block2_pauli,F2_diss
