frame,bond_dim,energy,abs_energy_error,within_dmrg_tolerance,dmrg_seconds,max_result_mps_bond,sweep_converged,reached_max_sweeps,sweep_limit_reached_without_convergence,sweeps_requested,sweeps_completed,sweep_energy_tolerance,last_sweep_energy_change,final_sweep_noise,sweep_energies,per_sweep_seconds,dataset_tag,fiedler,backend,system
HCT_Nover2_Comm,2,-196.04162192947553,0.00801599377302864,False,0.49236170800577383,2,True,False,False,100,7,1e-06,5.684341886080802e-14,0.0,"[-196.04963792324907, -196.03970081549585, -196.04026075074285, -196.04162083447147, -196.0416219294682, -196.04162192947558, -196.04162192947553]","[0.07183133399666985, 0.07846054100082256, 0.06589033299678704, 0.06801225000526756, 0.05882945800112793, 0.06194270800187951, 0.056306083002709784]",HCT N/2 Comm,False,block2_pauli,F2_eqm
HCT_Nover2_Comm,3,-196.04603981842718,0.003598104821378456,False,0.46390870900359005,3,True,False,False,100,7,1e-06,7.321432349272072e-11,0.0,"[-196.04963792324907, -196.04597220950785, -196.04603792893943, -196.04603979989633, -196.0460398133419, -196.04603981835396, -196.04603981842718]","[0.06787708399497205, 0.05808104199968511, 0.06808299999829615, 0.060894541995367035, 0.060964208001678344, 0.06670233300246764, 0.055365834006806836]",HCT N/2 Comm,False,block2_pauli,F2_eqm
HCT_Nover2_Comm,4,-196.04848936661563,0.0011485566329270114,True,0.46637616700172657,4,True,False,False,100,7,1e-06,7.16511294740485e-11,0.0,"[-196.04963792324907, -196.04847600768653, -196.04848851862755, -196.04848934881744, -196.0484893518985, -196.04848936668728, -196.04848936661563]","[0.06828083399886964, 0.06522695900639519, 0.06059270799596561, 0.06198183299420634, 0.06186699999670964, 0.06237975000112783, 0.05741608300013468]",HCT N/2 Comm,False,block2_pauli,F2_eqm
HCT_N_Comm,1,-196.04595550896244,0.003682414286117819,False,0.49037212500115857,1,True,False,False,100,7,1e-06,7.373841981461737e-09,0.0,"[-196.049637923249, -196.0458681513592, -196.0459548800102, -196.04595488002948, -196.0459555015912, -196.0459555015886, -196.04595550896244]","[0.0653394999972079, 0.07275608299823944, 0.06161916699784342, 0.06893641599890543, 0.06155025000043679, 0.06895741699554492, 0.06594424999639159]",HCT N Comm,False,block2_pauli,F2_eqm
HCT_N_Comm,2,-196.04919341271932,0.0004445105292347762,True,0.46281287500460166,2,True,False,False,100,7,1e-06,1.2022383089060895e-10,0.0,"[-196.04963792324907, -196.04919327833295, -196.049193347271, -196.04919341138844, -196.04919341108865, -196.04919341283954, -196.04919341271932]","[0.06726545799756423, 0.07203862499591196, 0.07183299999451265, 0.05910766599845374, 0.056343166004808154, 0.057690582994837314, 0.05326137500378536]",HCT N Comm,False,block2_pauli,F2_eqm
Pauli_BLISS+HCT_N_Comm,1,-192.5695346351647,3.4801032880838534,False,0.7908531670036609,1,True,False,False,100,8,1e-06,1.069736299541546e-09,0.0,"[-196.04963792324924, -192.4070208015094, -192.56329266450297, -192.5633256212524, -192.56339853755355, -192.56339853755333, -192.56953463409496, -192.5695346351647]","[0.1514842079996015, 0.08675762499478878, 0.09119991600164212, 0.08649320800032001, 0.08177012499800185, 0.08327537500008475, 0.08056800000485964, 0.08088079200388165]",Pauli BLISS+HCT N Comm,False,block2_pauli,F2_eqm
Pauli_BLISS+HCT_N_Comm,2,-195.17864439181054,0.8709935314380175,False,0.9186065829999279,2,True,False,False,100,9,1e-06,1.6173856920431717e-08,0.0,"[-196.04963792324924, -195.74442719048272, -195.7429071494599, -195.7453745202295, -195.74681642168537, -195.17920642411045, -195.1785845185596, -195.1786444079844, -195.17864439181054]","[0.18376154099678388, 0.09309154200309422, 0.09168879200296942, 0.09016649999830406, 0.09447637500124983, 0.09010220799973467, 0.07553004199871793, 0.07486912500462495, 0.07471370900020702]",Pauli BLISS+HCT N Comm,False,block2_pauli,F2_eqm
Pauli_BLISS+HCT_N_Comm,3,-196.03751792071068,0.012120002537869823,False,12.44566870899871,3,False,True,True,100,100,1e-06,0.0006518715942149811,0.0,"[-196.04963792324924, -196.04101290935102, -196.04109222947824, -196.02969375553005, -196.02967196320867, -196.03600447595596, -196.03601772598319, -196.037215429247, -196.03721703182893, -196.03744167088513, -196.03744470740895, -196.0266478412604, -196.02663060968132, -196.03686373458814, -196.036884558356, -196.03751526336234, -196.0375172599537, -196.02656646718765, -196.02654896537916, -196.036842137654, -196.03686311455942, -196.03751833979408, -196.03752022539788, -196.02657500383413, -196.02655753672278, -196.03684558234872, -196.03686653876906, -196.03751785059677, -196.03751975334228, -196.02657353034522, -196.026556057322, -196.0368450073383, -196.0368659672145, -196.03751793243458, -196.03751983230765, -196.02657377544045, -196.0265563034036, -196.0368451035148, -196.03686606281502, -196.037517918751, -196.03751981910378, -196.02657373441934, -196.02655626221804, -196.03684508743413, -196.0368660468306, -196.03751792103935, -196.03751982131183, -196.02657374129723, -196.0265562691233, -196.03684509013118, -196.0368660495107, -196.03751792065447, -196.03751982094047, -196.02657374013774, -196.02655626795882, -196.03684508967507, -196.03686604905778, -196.03751792071859, -196.03751982100312, -196.02657374030332, -196.0265562681256, -196.03684508974095, -196.03686604912286, -196.03751792070932, -196.03751982099377, -196.0265737402595, -196.02655626808115, -196.03684508972322, -196.03686604910587, -196.03751792071432, -196.03751982099902, -196.0265737402775, -196.02655626809917, -196.03684508973106, -196.03686604911326, -196.03751792071162, -196.03751982099686, -196.0265737402696, -196.02655626809135, -196.036845089727, -196.03686604910962, -196.03751792071324, -196.03751982099794, -196.02657374028792, -196.02655626810937, -196.03684508973356, -196.03686604911587, -196.03751792071097, -196.03751982099564, -196.02657374027294, -196.02655626809496, -196.03684508972825, -196.03686604911087, -196.03751792071137, -196.03751982099604, -196.0265737402844, -196.0265562681057, -196.03684508973402, -196.03686604911647, -196.03751792071068]","[0.21030083399818977, 0.12474845899851061, 0.12222241699782899, 0.1254631249976228, 0.14284195900108898, 0.1266287089965772, 0.13000833299884107, 0.11960066699975869, 0.11817025000345893, 0.11413575000187848, 0.11780158300098265, 0.11561120799888158, 0.12930691699875752, 0.12142716599919368, 0.1256622500004596, 0.14373437500034925, 0.11475879199861083, 0.11344683400238864, 0.11318999999639345, 0.11473208400275325, 0.1280724169992027, 0.11861674999818206, 0.11707949999981793, 0.11684899999818299, 0.11568441700364929, 0.12467233300412772, 0.12156891699851258, 0.15772458299761638, 0.1635506250022445, 0.13607658299588365, 0.11305570900003659, 0.12101845899451291, 0.120367208000971, 0.14203933299722848, 0.11811275000218302, 0.12060670800565276, 0.12856120800279314, 0.1147724170004949, 0.12407425000128569, 0.11873524999828078, 0.12100566600565799, 0.11711220799770672, 0.11293329200270819, 0.11431479200109607, 0.1300316670021857, 0.12702866600011475, 0.13737875000515487, 0.1183830419977312, 0.12454854200041154, 0.1120939169995836, 0.12045112500345567, 0.11708154100051615, 0.12007625000114786, 0.1173257080008625, 0.12027795799804153, 0.12233216599997832, 0.13159349999477854, 0.12499879200186115, 0.11915924999630079, 0.1174433339983807, 0.11404787500214297, 0.13023716700263321, 0.12227737499779323, 0.11826458299765363, 0.11652154199691722, 0.11145695799496025, 0.13194429199938895, 0.12168437500076834, 0.12255937499867287, 0.12856379200093215, 0.11922345800121548, 0.11238683300325647, 0.11650562500290107, 0.11263954100286355, 0.11618820799776586, 0.1195850000003702, 0.14569449999544304, 0.12385899999935646, 0.12771308299852535, 0.1176628749963129, 0.12040499999420717, 0.11741837499721441, 0.11531787500280188, 0.1110202079944429, 0.11549620799632976, 0.11645195799792418, 0.12134516699734377, 0.128113625003607, 0.12592825000319863, 0.13214241699461127, 0.12511679200542858, 0.11204233299940825, 0.12370483399718069, 0.12263104099838529, 0.12522850000095787, 0.11268045900214929, 0.11367987499397714, 0.11228304199903505, 0.1336338330002036, 0.12193833399942378]",Pauli BLISS+HCT N Comm,False,block2_pauli,F2_eqm
Pauli_BLISS+HCT_N_Comm,4,-196.0471209165085,0.00251700674004951,False,1.1452656669935095,4,True,False,False,100,7,1e-06,9.502969078312162e-09,0.0,"[-196.04963792324924, -196.04675598929552, -196.04712157728397, -196.04712053174825, -196.04712081895576, -196.04712090700554, -196.0471209165085]","[0.22360079200007021, 0.15078266699856613, 0.14535154099576175, 0.15388237499428215, 0.13728183299826924, 0.1526570830028504, 0.13450770900089992]",Pauli BLISS+HCT N Comm,False,block2_pauli,F2_eqm
Pauli_BLISS+HCT_N_Comm,5,-196.04743499568437,0.002202927564184165,False,1.6915661660023034,5,True,False,False,100,7,1e-06,1.855883624557464e-08,0.0,"[-196.04963792324924, -196.0472861169379, -196.04745777611794, -196.04743977064135, -196.0474415532001, -196.0474350142432, -196.04743499568437]","[0.31049883399828104, 0.2303163750038948, 0.23632241599989356, 0.22465091699996265, 0.22241275000124006, 0.21285641699796543, 0.20724375000281725]",Pauli BLISS+HCT N Comm,False,block2_pauli,F2_eqm
