frame,backend,bond_dim,energy,abs_energy_error,within_dmrg_tolerance,dmrg_seconds,max_result_mps_bond,sweep_converged,reached_max_sweeps,sweep_limit_reached_without_convergence,sweeps_requested,sweeps_completed,sweep_energy_tolerance,last_sweep_energy_change,final_sweep_noise,sweep_energies,per_sweep_seconds,system,symmetry_count,n_symmetries,reference_energy
new_HCT_Nover2_Comm,block2_pauli,1,-107.072066687618,0.3830889100877499,False,0.6611061669999856,1,True,False,False,100,7,1e-06,1.2931877790833823e-12,0.0,"[-107.29205364597378, -107.02883137317085, -107.07206668761654, -107.07206668761657, -107.07206668761764, -107.07206668761671, -107.072066687618]","[0.1198047919999965, 0.07284866699998815, 0.07307458299999325, 0.07208420800000681, 0.0713938330000019, 0.0719812920000038, 0.0677912079999885]",N2_diss,N/2,10,-107.45515559770575
new_HCT_Nover2_Comm,block2_pauli,2,-107.31006866149025,0.14508693621550606,False,0.6564602919999913,2,True,False,False,100,7,1e-06,5.418547317503908e-07,0.0,"[-107.31664794010516, -107.31072862873793, -107.31023091009595, -107.31011012985923, -107.31006210606705, -107.31006920334498, -107.31006866149025]","[0.14655241599999158, 0.07440441600002146, 0.07403045899999938, 0.07407195799999045, 0.0740960000000257, 0.07380004200001622, 0.06968483299999662]",N2_diss,N/2,10,-107.45515559770575
new_HCT_Nover2_Comm,block2_pauli,3,-107.35055927991317,0.10459631779258416,False,0.767885208999985,3,True,False,False,100,8,1e-06,8.314771093864692e-11,0.0,"[-107.39862694647051, -107.35351108928246, -107.35169995108029, -107.35169995100978, -107.35102309186604, -107.35102309178895, -107.35055927999632, -107.35055927991317]","[0.162245458000001, 0.0798117920000152, 0.07717350000001488, 0.07783075000000395, 0.07695425, 0.07760408299998289, 0.07253250000002254, 0.07299587500000371]",N2_diss,N/2,10,-107.45515559770575
new_HCT_Nover2_Comm,block2_pauli,4,-107.42879601717213,0.026359580533622307,False,0.8201733330000138,4,True,False,False,100,8,1e-06,3.4956613603753794e-08,0.0,"[-107.39629200533697, -107.42653995899309, -107.42807175310102, -107.42884238385014, -107.4287970905699, -107.42879783030818, -107.42879598221552, -107.42879601717213]","[0.1741075829999943, 0.08490699999998697, 0.08293716700001141, 0.08636774999999375, 0.08340787500000602, 0.08385000000001241, 0.07681866699999773, 0.07709229200000323]",N2_diss,N/2,10,-107.45515559770575
new_HCT_Nover2_Comm,block2_pauli,5,-107.43303637775261,0.022119219953140146,False,1.2389923329999988,5,True,False,False,100,12,1e-06,2.8350015668365813e-07,0.0,"[-107.40143352318088, -107.42698910732263, -107.42883175863776, -107.42947319560282, -107.42900063394433, -107.42910165104875, -107.43039837149402, -107.4306128885538, -107.43207629466198, -107.4320773261026, -107.43303609425246, -107.43303637775261]","[0.19282062499999597, 0.09140116699998657, 0.08941029100000719, 0.08965079200001469, 0.09137637500001006, 0.09017845799999691, 0.08819608400000334, 0.0875444170000037, 0.08641158300000029, 0.08619079100000704, 0.0842645829999924, 0.08596237500000825]",N2_diss,N/2,10,-107.45515559770575
new_HCT_Nover2_Comm,block2_pauli,6,-107.43049015538014,0.024665442325613185,False,0.9410250420000068,6,True,False,False,100,8,1e-06,4.0331337913812604e-07,0.0,"[-107.409131777748, -107.42768755148612, -107.42955466840424, -107.43000232200748, -107.4304365302144, -107.43043443129923, -107.43048975206676, -107.43049015538014]","[0.2001042919999918, 0.10182120799998984, 0.09662266700001965, 0.09948216700001922, 0.09668383300001437, 0.09593562500000985, 0.09036762499999895, 0.08918300000001977]",N2_diss,N/2,10,-107.45515559770575
new_HCT_Nover2_Comm,block2_pauli,7,-107.4319689405956,0.023186657110159103,False,0.9494996249999872,7,True,False,False,100,7,1e-06,2.0707661008145806e-07,0.0,"[-107.42937236024468, -107.4320287666274, -107.43208738212448, -107.43200164889338, -107.43200413855595, -107.43196873351899, -107.4319689405956]","[0.21482349999999428, 0.10692749999998341, 0.1548730419999913, 0.10280037499998684, 0.10251245800000675, 0.10233604199999036, 0.09533966699999041]",N2_diss,N/2,10,-107.45515559770575
new_HCT_Nover2_Comm,block2_pauli,8,-107.43404946661875,0.021106131087009317,False,0.8906200000000126,8,True,False,False,100,7,1e-06,4.936828190693632e-08,0.0,"[-107.43074901426311, -107.43399725911007, -107.43404861019414, -107.43404861019602, -107.43404941721023, -107.43404941725046, -107.43404946661875]","[0.22590729200001647, 0.099185250000005, 0.1015477499999804, 0.09909429200001796, 0.10114537499998733, 0.09856491600001505, 0.095114083999988]",N2_diss,N/2,10,-107.45515559770575
new_HCT_Nover2_Comm,block2_pauli,9,-107.43952133161393,0.015634266091822724,False,1.0688613749999831,9,True,False,False,100,7,1e-06,6.103476835050969e-09,0.0,"[-107.43651592827013, -107.43944132118168, -107.43952130630572, -107.43952130628576, -107.43952133769227, -107.43952133771741, -107.43952133161393]","[0.28799020799999653, 0.12388341700000183, 0.12464683400000354, 0.11834950000002209, 0.11623020899997982, 0.1172935409999809, 0.1102039579999996]",N2_diss,N/2,10,-107.45515559770575
new_HCT_Nover2_Comm,block2_pauli,10,-107.44147747672429,0.013678120981467146,False,1.2772494169999788,10,True,False,False,100,8,1e-06,3.136335635645082e-11,0.0,"[-107.43846106841147, -107.44118314194594, -107.44133638083, -107.44133638092224, -107.44136621578039, -107.44136621586966, -107.44147747669292, -107.44147747672429]","[0.3013021250000065, 0.13578350000000228, 0.13625791699999468, 0.12592820800000482, 0.13223020899999938, 0.12474591600002327, 0.1297072499999956, 0.11987312499999803]",N2_diss,N/2,10,-107.45515559770575
