frame,bond_dim,energy,abs_energy_error,within_dmrg_tolerance,dmrg_seconds,max_result_mps_bond,sweep_converged,reached_max_sweeps,sweep_limit_reached_without_convergence,sweeps_requested,sweeps_completed,sweep_energy_tolerance,last_sweep_energy_change,final_sweep_noise,sweep_energies,per_sweep_seconds,dataset_tag,fiedler,backend,system
raw_fermionic_su2,1,-74.48095573176263,0.2728351366406656,False,0.06590125000366243,1,True,False,False,100,7,1e-06,0.0,0.0,"[-74.6872716677062, -74.48095573176263, -74.48095573176263, -74.48095573176263, -74.48095573176263, -74.48095573176263, -74.48095573176263]","[0.00862920800136635, 0.010983082996972371, 0.01679399999557063, 0.005876875002286397, 0.006315708000329323, 0.007064625002385583, 0.005901500000618398]",,False,block2_su2,H2O_corr
raw_fermionic_su2,2,-74.59781673254064,0.15597413586266384,False,0.06742162499722326,2,True,False,False,100,8,1e-06,3.950617610826157e-12,0.0,"[-74.6872716677062, -74.59662484798324, -74.50667817110168, -74.59663093594837, -74.59782159034084, -74.59782159034644, -74.59781673253669, -74.59781673254064]","[0.009074834000784904, 0.005649082995660137, 0.010797124996315688, 0.006370249997416977, 0.007535167002060916, 0.010972666001180187, 0.006661458995949943, 0.005869874999916647]",,False,block2_su2,H2O_corr
raw_fermionic_su2,3,-74.74977422757408,0.004016640829220819,False,0.07210787499934668,3,True,False,False,100,8,1e-06,1.9895196601282805e-13,0.0,"[-74.75065400719626, -74.75065400712387, -74.74979409411351, -74.74979409411355, -74.7498054695667, -74.74980546956732, -74.74977422757388, -74.74977422757408]","[0.009342666999145877, 0.01213162500062026, 0.008166083003743552, 0.007256042001245078, 0.007182415996794589, 0.007108291996701155, 0.010570291997282766, 0.006351208001433406]",,False,block2_su2,H2O_corr
raw_fermionic_su2,4,-74.7512045173861,0.0025863510172001725,False,0.08583954099594848,4,True,False,False,100,8,1e-06,7.531752999057062e-13,0.0,"[-74.75219541466268, -74.75219541464882, -74.75120587329629, -74.7512058732956, -74.75120585346315, -74.75120585346235, -74.75120451738685, -74.7512045173861]","[0.0094020000033197, 0.007620083000801969, 0.019002542001544498, 0.00698250000277767, 0.009528916001727339, 0.011893999995663762, 0.006541959002788644, 0.0067645419985638]",,False,block2_su2,H2O_corr
raw_fermionic_su2,5,-74.75306680958369,0.0007240588196140152,True,0.07394487500278046,5,True,False,False,100,7,1e-06,3.1527846999779285e-08,0.0,"[-74.75259791108856, -74.75259791111083, -74.75306646484863, -74.75306646467706, -74.75306684128371, -74.75306684111153, -74.75306680958369]","[0.00954125000134809, 0.008057209000980947, 0.012390749994665384, 0.007963332995132077, 0.01211587500438327, 0.011895792005816475, 0.007865542000217829]",,False,block2_su2,H2O_corr
raw_qubit,1,-74.35280978448664,0.4009810839166619,False,0.25145133399928454,1,True,False,False,100,7,1e-06,0.0,0.0,"[-74.68727166770617, -74.35280978448664, -74.35280978448664, -74.35280978448664, -74.35280978448664, -74.35280978448664, -74.35280978448664]","[0.04679629200109048, 0.03127187499922002, 0.03198095799598377, 0.03406350000295788, 0.0328318330066395, 0.029658249994099606, 0.026882874997681938]",,False,block2_pauli,H2O_corr
raw_qubit,2,-74.48135219457018,0.2724386738331219,False,0.2761023750063032,2,True,False,False,100,7,1e-06,1.0863487887036172e-09,0.0,"[-74.6872716677062, -74.48415726606495, -74.48135219074229, -74.4813521907423, -74.48135219348386, -74.48135219348383, -74.48135219457018]","[0.05849508299434092, 0.03771604099893011, 0.02755224999418715, 0.036253417005355004, 0.02904612500424264, 0.035692209006811026, 0.027702625004167203]",,False,block2_pauli,H2O_corr
raw_qubit,3,-74.72182910740348,0.0319617609998204,False,0.3015484169955016,3,True,False,False,100,7,1e-06,1.581668129801983e-11,0.0,"[-74.7208106446758, -74.72129962567968, -74.721299626231, -74.72182910123541, -74.7218291067544, -74.72182910738766, -74.72182910740348]","[0.06114320800406858, 0.03695124999649124, 0.03803279199928511, 0.038531792000867426, 0.031746207998367026, 0.037284208003256936, 0.03254424999613548]",,False,block2_pauli,H2O_corr
raw_qubit,4,-74.72181969940863,0.031971168994672894,False,0.9443629580055131,4,True,False,False,100,22,1e-06,8.521973597908072e-07,0.0,"[-74.72081064480105, -74.7211833135626, -74.72118336713072, -74.7212055680676, -74.72124831122873, -74.72169344975251, -74.72177638132473, -74.72177903435119, -74.72178454808228, -74.72176674032235, -74.72177751003396, -74.72175796749866, -74.72177475183747, -74.72129591049237, -74.72130142375975, -74.72176533108997, -74.72178947275158, -74.72174705211164, -74.72177750513698, -74.7218235055395, -74.72182055160599, -74.72181969940863]","[0.07115875000454253, 0.03846374999557156, 0.047106625002925284, 0.03764324999792734, 0.04252216599707026, 0.041506583998852875, 0.04020524999941699, 0.039460790998418815, 0.05003495900018606, 0.041363541000464465, 0.04428508399723796, 0.04047254099714337, 0.04153358400071738, 0.04925112499768147, 0.040904500005126465, 0.03836008299549576, 0.038457083006505854, 0.03506416600430384, 0.032952499997918494, 0.035545958002330735, 0.03568345800158568, 0.03469329200015636]",,False,block2_pauli,H2O_corr
raw_qubit,5,-74.72183109139202,0.03195977701128072,False,0.37166687499848194,5,True,False,False,100,7,1e-06,4.734276615181443e-08,0.0,"[-74.72081064479524, -74.72129700067646, -74.72140957835212, -74.72182477877358, -74.72182853541759, -74.72183104404925, -74.72183109139202]","[0.06127299999934621, 0.0492010840025614, 0.05879133300186368, 0.05762858300295193, 0.046452832997601945, 0.048511999993934296, 0.0317787079984555]",,False,block2_pauli,H2O_corr
